row_id,rating_num
14785,6.762917508827596
15125,6.153884438691345
13095,6.1723929664594674
6079,5.775877025030628
16584,6.4445187875304795
18508,6.1021219682658145
18731,6.0638199459621145
13610,6.751767899716468
21768,5.476361788722537
14463,5.764103478744724
4031,6.778923075841556
22418,5.855205495816596
5288,5.7867251267322395
11744,6.630247887384694
4123,6.155355398613119
25449,5.950377869954043
19207,5.765456015857911
4488,6.142468169818012
19810,6.236217439070488
21238,6.0496727447589995
18326,6.524110657195636
17178,6.1551434835250785
21709,6.6386800628743545
4027,6.28358228301857
23561,6.197369484419618
9246,6.5761220175743675
14185,6.520883417550926
23650,6.234444444019082
29151,5.922592457105539
2585,5.905348884052247
2286,5.9172063635708
3243,6.278860025165521
14552,5.960830493117854
26746,5.898815100001249
12891,6.057742941151111
21499,6.474456111206281
28160,6.123968253034103
14105,5.765233264138223
17309,6.4225564184919
10918,6.69412745617748
24719,5.862211055829695
21121,6.137887585927201
10532,5.744552385349676
26159,5.9511610856574375
12023,6.212711001828105
12018,6.4090837731675245
21079,6.163140363708691
9136,5.831503197396447
21235,6.137681426016279
23907,5.7041469030046255
8350,5.869515705498127
28069,5.754059964817012
5750,6.394617792209979
27778,5.817645221750376
17016,6.088158037548838
9779,5.829483383983842
17427,6.204905073761473
24122,6.557966174471766
13958,5.913378648116835
1839,6.514877661704966
14444,6.2671042308386555
16671,5.519046788717032
106,5.878035694440305
22230,6.112987283779579
25307,6.446097623084278
2292,6.1965569170381745
27909,5.89787656102167
26929,5.400366378499282
26110,5.930442730404234
21830,6.11126516924921
25693,6.674993267399863
16496,6.415162798952504
16402,6.204251603600386
26636,6.0918752949400785
18458,5.914834939035696
19122,6.612982179267905
21646,6.087085069531287
28172,5.958315151250391
27955,6.134434789107721
1367,6.7516070622587225
12203,5.870409070975121
20498,6.609349600380093
19714,6.046790482355056
18249,6.148349248122509
29005,6.413230419221166
25340,6.145791140029929
6245,5.93572164550754
1975,5.896186233372195
25669,6.246073592645632
17560,6.2663347266143985
14459,6.518548879028198
29048,5.89440548906124
26839,6.243175910074715
2041,5.962632945590265
13597,5.977189127028126
25721,6.477093930367402
4004,5.761873640880277
8160,5.833473194367649
8958,5.878454529331217
25944,6.6003263427282715
10426,6.623837645724013
26295,6.262338550335202
28538,5.805382812239049
24875,5.617368618288257
11587,6.528842540975691
21775,6.0532636503072705
2299,6.599483443766403
7789,6.58679829996396
19451,5.87725207238808
12791,6.634907865110649
18833,6.1994916647188125
10807,6.062774065775582
16688,6.196222373256774
28470,6.451126020822311
28049,6.093895485116815
25209,5.847455425661055
4283,6.174896890935943
7091,6.453788230159874
26829,6.493835854531797
17428,6.142691789201167
27396,6.24381721198722
24624,5.903816434233468
28772,6.120499587970335
9389,6.090981006287049
29088,6.1244678370626415
5090,6.489521690721815
16059,5.97423220633733
7680,5.8610499051078975
19217,6.433816186218938
4277,6.267182728631581
6140,6.116808686678675
6797,5.8075365030336235
25655,7.537547888245932
4257,6.22489346563771
11931,5.799663162507503
25268,6.617572470094011
9695,6.1500311051599805
27086,6.634715288208797
17772,6.725158145670503
28045,5.919946005618144
20788,6.154368645937247
22520,6.601589032093678
5351,6.2839664963384925
20320,6.418688214673058
2611,6.072379135034462
29198,5.878753823165805
14716,6.697228476125552
27235,6.17073785351461
20929,6.3970365516101255
27307,6.065986894911828
13659,6.230500909675205
29197,6.090218346840223
28730,5.780994500380164
13701,6.142880254945303
26933,5.737278860549573
5976,6.505281723803492
27435,6.533690100909292
870,5.84185949152344
3183,5.966992295563626
10497,6.420218617830069
20692,5.663474557964607
24687,6.08690854144377
11217,5.973391450346329
25124,5.740255076144107
4475,6.262369692846751
22241,6.746953185579255
3782,6.122150220872833
25034,6.392512006098318
205,6.0834585815236
18590,6.1077040785224215
1825,6.215253079463103
28862,5.752320953049585
3758,6.202885886689852
29004,6.27446321026708
17773,5.811675102835791
15161,6.813540164118256
14683,6.461817846432484
11875,5.915030099907357
24247,6.691316389699621
1203,6.125575371511181
21696,6.147348955273592
16741,6.120368624897345
24362,5.8230333965226695
10656,5.88018838267933
23618,6.090366149579713
14301,6.193585343624663
26200,6.0715070574881125
23175,5.7822481686304
3639,6.062423994294114
28233,6.67251496067864
27057,6.0907343806627
25026,5.791770947165849
12961,6.603942509563199
13767,5.763036966429953
26169,6.712878959905905
25838,6.1124789948653975
26202,5.831799553390159
22159,5.74566134716903
4777,5.629408517569631
14632,6.1541093621894065
11757,6.609887044214992
3116,6.071712838934833
6173,5.93454007369945
3723,5.970348233776932
19493,6.243989596560822
4207,6.1955089338771065
14079,6.774407093107752
7613,6.16446321011914
27313,6.15895660643671
19002,6.15186738941743
6266,6.410777866691277
7240,6.755028258849138
25435,6.600171322992889
10288,5.967903797392188
11028,6.519062206576187
6946,6.079319648223993
16405,6.419535908770702
16181,6.281402026619585
4158,6.543732535136942
16780,6.199768581703126
25719,6.082683347934145
15053,6.225048605088745
2644,5.886562574413828
23500,5.933413544136002
1013,5.804288451429306
11715,6.125083323583514
13768,5.8256760070265585
4157,6.552306115337328
2333,6.091617293480293
28604,5.679859423147912
25316,6.059978474672699
19298,5.753449854094423
25079,6.045773737489967
8330,5.8333853175333275
24317,6.063802162741957
13242,5.751229503495139
25014,5.948458835050769
567,5.874753939377655
7520,6.641513474649564
8926,6.270141772229443
12534,6.4045650663132685
21045,5.8435599719717946
18722,6.202696465137586
25265,5.8688247021788875
15854,6.4572740239873925
28524,5.927947724212167
23717,6.239541478680462
21889,5.775556470868944
28064,5.790165031677203
28705,5.908780264052451
23416,5.732273622962246
18346,6.16871654324781
23851,6.800059995065064
28780,5.7639120991474275
12118,5.727023844056744
10926,6.631822935257301
6070,6.085325188838547
2149,6.276459100271945
6098,6.496456774267986
19125,6.105663229804336
23985,6.629116507513621
26527,6.193519843771543
4770,6.793989436150878
19567,5.892976693163737
26479,6.289438087653838
24107,6.626967687786908
9029,5.96938792158527
11022,5.961663661855203
1472,5.876295829188779
7356,6.549553316914248
12014,6.250561333201438
24849,5.917369053135483
5104,6.203365632488412
4663,6.497672376836381
