row_id,rating_num
14785,7.460545959665611
15125,7.680560367136531
13095,8.065031493837761
6079,7.770892233162295
16584,7.785444595198425
18508,7.753916026103608
18731,7.74739748151678
13610,7.74124554175089
21768,7.610373475841201
14463,7.651330163029609
4031,7.987352406328454
22418,7.665386849821562
5288,7.833641626960911
11744,7.664147503830847
4123,7.756975259223654
25449,7.772446155371856
19207,8.322167508402604
4488,7.88259379536419
19810,8.26212088643192
21238,7.711165750972103
18326,7.829341185182891
17178,7.819999101187637
21709,7.722468878259447
4027,7.5704261422679995
23561,7.7272724163205275
9246,7.974707789547141
14185,7.678601190566939
23650,8.106842057338275
29151,7.6494268848459726
2585,7.931727571804091
2286,7.910613265279351
3243,7.65071569721741
14552,8.021766925786187
26746,7.652056902476557
12891,7.881045986497753
21499,7.772607942177952
28160,7.829084757784057
14105,7.691411119092674
17309,7.487506091186804
10918,7.584384325890308
24719,8.052714977675574
21121,7.948244490414791
10532,7.98451290478827
26159,7.738609970549433
12023,7.750924793790325
12018,8.08427876154483
21079,7.914620581399921
9136,7.620619579780358
21235,7.377477895941638
23907,7.875892659225001
8350,8.078337898037734
28069,7.564263186429178
5750,8.15453563073101
27778,7.882371335740389
17016,7.562604657334234
9779,7.948173828500577
17427,7.470486586102055
24122,7.5426044874531435
13958,7.575945549386376
1839,7.820445331367951
14444,7.72150201620383
16671,7.774130510647138
106,7.708028265978378
22230,7.806479764430932
25307,7.874624079500091
2292,7.766336049181376
27909,7.89245421153297
26929,7.711388345094354
26110,7.8234041201841436
21830,7.424279378668711
25693,7.782182632227206
16496,7.293451086009535
16402,7.51041542423947
26636,7.423746721178453
18458,7.835358935058727
19122,7.84605663383169
21646,7.7968087030293205
28172,7.429371000833235
27955,7.646776493445884
1367,7.899756113040347
12203,7.800630262837892
20498,7.439906996953942
19714,7.978957169851366
18249,7.791668691124909
29005,7.651275419256964
25340,7.818044712168721
6245,7.898206396114191
1975,7.834840556477876
25669,7.523473124617067
17560,7.477386271518112
14459,7.704819069299321
29048,8.159656588902738
26839,7.753275816772666
2041,7.490526427757214
13597,7.705975001701454
25721,7.235678626195542
