row_id,rating_num
14785,8.246640393394138
15125,6.753242598408975
13095,7.251085279901758
6079,6.72044969470125
16584,6.995673940031418
18508,7.044806964721077
18731,6.973011817300421
13610,7.223809428457248
21768,6.248935542742065
14463,6.317983487777701
4031,6.5896404416033425
22418,6.789023548213769
5288,6.834595445844032
11744,7.110319204155317
4123,6.5063770805402985
25449,6.341779298284116
19207,6.3905875777873
4488,7.001424926299939
19810,7.788314923481466
21238,6.426663228565557
18326,7.092974657653723
17178,7.0047213776788935
21709,7.080895464298482
4027,6.928168179479904
23561,6.818632060037534
9246,7.287680359679379
14185,6.9551604860919545
23650,6.452586814237919
29151,6.952188729910762
2585,6.195847612610925
2286,6.114706865227609
3243,6.96817454787357
14552,6.941495163520692
26746,6.705084119661689
12891,6.856443967922465
21499,7.408525775881984
28160,6.940499501387834
14105,6.4341308613503765
17309,6.836995399543705
10918,7.443346156156194
24719,7.238759131213034
21121,6.799208365738118
10532,6.9850668910772225
26159,6.916720636940344
12023,7.169930591955626
12018,6.522135487878802
21079,6.373495102884173
9136,6.422051985983212
21235,6.873013556931035
23907,7.014642361432179
8350,6.4541834718420565
28069,6.455208377673762
5750,6.899869479884723
27778,6.984932458045806
17016,6.971232883337277
9779,6.887412315949072
17427,6.48165359410598
24122,6.962754227473699
13958,7.226578378329851
1839,6.844155312305757
14444,6.643259151062538
16671,7.225464525716232
106,6.656323774823538
22230,7.157962369454077
25307,7.791721351582006
2292,6.606713165639626
27909,6.9469719019336065
26929,6.859420921495556
26110,6.579175709027303
21830,6.6245096193833755
25693,6.651007362713839
16496,7.685124183864475
16402,6.92932042371685
26636,6.43502733808582
18458,7.069906369352266
19122,6.7099913649891585
21646,7.138403527010485
28172,6.499470327547836
27955,6.209018134939754
1367,8.16483176673501
12203,6.569590670316571
20498,7.847561269083205
19714,6.8591088205288955
18249,7.071444578699749
29005,6.6588761520060755
25340,7.057024724395259
6245,6.216814993668612
1975,6.98775541010532
25669,6.706350757089921
17560,8.000170378737764
14459,7.728850658654833
29048,6.34042705536647
26839,7.023771031001473
2041,6.933690005179354
13597,6.769662826102522
25721,7.2921062335790054
4004,6.742842378414781
8160,6.880410211413423
8958,6.8469858730358295
25944,7.590499354922447
10426,7.64551524407196
26295,7.001445516858262
28538,6.107814839367785
24875,7.351160039628021
11587,7.208391177066651
21775,7.00102711114545
2299,6.438108950301152
7789,7.194733939635006
19451,6.352393610161047
12791,7.417802695762429
18833,7.210071750533646
10807,7.078015274912449
16688,6.732653752177337
28470,7.1357531526135975
28049,6.910134468179428
25209,6.821992412757622
4283,7.224204506514515
7091,7.4798225969403545
26829,6.6424786304071235
17428,7.098226542099389
27396,6.887959620807379
24624,6.884092809038819
28772,6.844755740533769
9389,6.3396199787791465
29088,6.736185499157992
5090,6.86858739815257
16059,6.456484824515157
7680,6.368396104701503
19217,7.204694499724707
4277,7.627579279662257
6140,7.024109918654275
6797,6.77999537428236
25655,7.557421247713892
4257,7.1121252811129505
11931,6.563376533700945
25268,7.714653836409703
9695,7.1693667485544506
27086,7.0416971912967945
17772,7.110135968336817
28045,6.490001516271967
20788,6.526548498607131
22520,7.9342717351131835
5351,6.962320141451703
20320,6.869995710558696
2611,6.484550678250653
29198,6.798262774820054
14716,7.3856947546127625
27235,6.852095637528458
20929,6.925369972856462
27307,7.1008143766527905
13659,7.023212000744817
29197,7.1416196845686555
28730,6.2453111319881565
13701,6.510273673880048
26933,6.349133074139356
5976,7.520376987294351
27435,6.911856305176419
870,6.955386884571825
3183,6.7589044779792316
10497,6.899869479884723
20692,6.212062545762771
24687,7.23793088870254
11217,7.621148166527668
25124,6.582005231939324
4475,6.464908853663603
22241,7.147440624665482
3782,6.5324006452528565
25034,6.67509878507331
205,7.393506573683165
18590,6.346909508556334
1825,7.057323312222503
28862,6.8714611840588535
3758,6.9881105055135455
29004,6.590287368484789
17773,6.5133278206612255
15161,7.712396999555395
14683,6.829278089209096
11875,7.0001640156342395
24247,6.99765118428272
1203,6.705797637148944
21696,6.764970286719906
16741,6.456263209476736
24362,6.6375938163284065
10656,7.0218071244263705
23618,7.3746317198262705
14301,7.281738678866212
26200,6.960075094042681
23175,6.508592669319132
3639,6.703415615651061
28233,7.073670541500715
27057,6.744166158748637
25026,6.281388199164714
12961,6.839135693338056
13767,7.4127294729915825
26169,7.349570947289797
25838,7.207066686680974
26202,6.6629755367965835
22159,6.532853391537893
4777,6.678216951457265
14632,6.502601150600844
11757,7.704564725477022
3116,6.903558779340979
6173,6.49167699055927
3723,7.621664063023251
19493,6.704597689549889
4207,6.9332925844983935
14079,7.934402476396127
7613,6.8195372016722295
27313,6.520294934838337
19002,6.907563734834956
6266,6.82161971307275
7240,7.172584220930465
25435,7.350352842539274
10288,6.980925944301074
11028,6.741141689586631
6946,6.780844045294494
16405,7.0660285382159564
16181,7.528456356839758
4158,6.9882882372613295
16780,6.273169000863088
25719,7.490154745296772
15053,6.508939102248268
2644,6.307937955700398
23500,7.018045868162272
1013,7.093629611959151
11715,6.883483905473682
13768,6.447237043218342
4157,7.101433587204964
2333,6.491766132630132
28604,7.014490640359208
25316,6.377800213940512
19298,6.539955725144126
25079,7.037175740439554
8330,6.516917211414554
24317,6.804938508820731
13242,6.226058046135186
25014,6.800295980960613
567,6.321344376117659
7520,7.34233410164449
8926,6.566418411524793
12534,7.602287078136779
21045,6.48233865519296
18722,6.969436879143814
25265,7.135436825477313
15854,7.1020828870386215
28524,6.543194159838336
23717,7.12305494760775
21889,6.518937019485281
28064,6.944506015132567
28705,6.750698991812686
23416,6.895448062501651
18346,6.421321074776307
23851,7.79518675884133
28780,6.345493985809171
12118,6.983360783435259
10926,7.377161261619859
6070,7.39337214065175
2149,6.964323778496884
6098,7.233234173507573
19125,7.145995264939079
23985,6.511498589354827
26527,7.234139114671438
4770,7.498731503490986
19567,6.414862684643243
26479,6.8805126933375425
24107,7.478265547255244
9029,6.508149692092973
11022,6.944266526763857
1472,6.8418494170057755
7356,7.37679608727443
12014,6.906303238232391
24849,6.331787321160654
5104,6.955403516843987
4663,7.492916771192449
25629,6.4239351692863496
16195,7.421777211367332
26486,7.336904338211658
2222,6.627605749232507
12833,6.811306351672216
28879,7.348786413813836
5254,7.604938465287805
4805,6.540345621324726
23411,7.394435957208961
2733,6.672559862355025
2961,6.821374491933216
8966,7.065935295003029
25068,6.98528098482189
7403,7.130682480084154
23555,7.1262949670546565
5096,6.533586399326376
10018,7.174298218590771
26173,6.525584101710399
11214,6.521067317186808
27201,6.841778451017386
21951,6.937770883732433
1616,6.8394628887339755
24284,7.045142712190336
3759,6.9881105055135455
8434,6.744653084921199
7195,7.087082296439673
16238,6.2813215807447556
14701,6.769963934185569
6611,6.394971213024169
6278,6.7799779455930835
13108,6.970396325566429
10740,7.23275298220323
3663,7.610272867514108
28452,6.454998598877733
23436,6.341145820820291
9525,6.765814058304642
24535,6.982760134930749
12981,6.805102428947983
11251,7.575184877862799
18494,6.725477542241574
24445,7.591646900463384
18370,6.891834039369506
1717,6.558317797497635
8488,7.4546544447837375
15118,6.548771636556936
100,6.92468960765345
11912,7.074669259156768
11767,6.172440499471872
11762,7.282448193935768
27379,6.508897024062183
10486,7.04521503942496
14239,6.941130821059158
1530,7.036147379296317
8908,7.361047448799329
20365,7.246509777684581
27727,7.6034167130430586
4204,6.75714322570445
23190,7.085320111184152
11998,7.279422790649851
9404,6.976896711493227
20662,6.63979601970917
12142,6.369944916894305
16369,6.941666874004113
28203,7.0718885121016
9409,6.811366399412828
16535,6.243645265738847
12063,6.851015105843676
14847,6.889254477569541
21632,7.0302885852168995
10505,6.470375144201732
21592,6.636554479311846
12160,6.503613033136171
8186,7.429713480182145
27660,6.470979805608122
22496,7.144314726611635
7879,6.064032333984156
27354,7.018383978557719
16418,6.645531951434716
8997,7.528317130827422
16740,7.343493297023025
5287,6.961827118214716
5862,6.236185433389433
13559,7.144658901662442
16958,6.854181083224615
27076,7.104074957758948
8266,7.304232596944604
25911,6.89186842368782
23520,6.099738439545594
23898,7.256852999852965
13692,6.817852316833142
14658,6.595628516328056
26922,7.037073887235172
8347,7.106199591088318
20056,7.235298245842123
4741,6.265761358843784
17279,6.90594969585527
29217,7.30362812248144
25945,6.736720730861741
8767,6.555448829424518
1166,6.725344989364624
15960,6.47391955011135
14311,6.864802647927693
21810,7.09563971684087
19997,6.887972525686957
15169,6.843116130036304
25937,6.167267091873899
17725,7.030468335800363
13641,6.919150978998124
24920,6.605788356807941
21684,7.153762830568277
